anon_ID,exp_dur_minutes,Accuracy,Sex,age,Version,Task_Nr,Task_Name,trial_Nr,Item,Key_Press,Response,rt,stars_amount,Block_Type,Block_Nr,trial_Block,Familiarity,Target
p83,20.05,0,f,6.46,V4_staAndo,2,V4_stemComp,15,03P_stem.ogg,P,incorrect,1123,161,stemC,5,14,new,absent
p83,20.05,0,f,6.46,V4_staAndo,2,V4_stemComp,16,11S_stem.ogg,Q,incorrect,629,161,stemC,5,15,familiar,present
p83,20.05,1,f,6.46,V4_staAndo,2,V4_stemComp,17,31P_stem.ogg,Q,correct,19712,162,stemC,5,16,new,absent
p84,19.56,0,f,4.47,V4_staAndo,2,V4_stemComp,2,04S_stem.ogg,Q,incorrect,3969,115,stemC,5,1,familiar,present
p84,19.56,0,f,4.47,V4_staAndo,2,V4_stemComp,3,26S_stem.ogg,Q,incorrect,3590,115,stemC,5,2,new,present
p84,19.56,1,f,4.47,V4_staAndo,2,V4_stemComp,4,23P_stem.ogg,Q,correct,1316,116,stemC,5,3,familiar,absent
p84,19.56,0,f,4.47,V4_staAndo,2,V4_stemComp,5,02S_stem.ogg,Q,incorrect,2021,116,stemC,5,4,familiar,present
p84,19.56,1,f,4.47,V4_staAndo,2,V4_stemComp,6,14P_stem.ogg,Q,correct,1597,117,stemC,5,5,familiar,absent
p84,19.56,0,f,4.47,V4_staAndo,2,V4_stemComp,7,08S_stem.ogg,Q,incorrect,1752,117,stemC,5,6,new,present
p84,19.56,0,f,4.47,V4_staAndo,2,V4_stemComp,8,17S_stem.ogg,Q,incorrect,1555,117,stemC,5,7,new,present
p84,19.56,1,f,4.47,V4_staAndo,2,V4_stemComp,9,06P_stem.ogg,Q,correct,1396,118,stemC,5,8,new,absent
p84,19.56,0,f,4.47,V4_staAndo,2,V4_stemComp,10,25S_stem.ogg,Q,incorrect,1053,118,stemC,5,9,familiar,present
p84,19.56,1,f,4.47,V4_staAndo,2,V4_stemComp,11,28P_stem.ogg,Q,correct,1365,119,stemC,5,10,new,absent
p84,19.56,1,f,4.47,V4_staAndo,2,V4_stemComp,12,07P_stem.ogg,Q,correct,576,120,stemC,5,11,familiar,absent
p84,19.56,0,f,4.47,V4_staAndo,2,V4_stemComp,13,22S_stem.ogg,Q,incorrect,597,120,stemC,5,12,new,present
p84,19.56,1,f,4.47,V4_staAndo,2,V4_stemComp,14,01P_stem.ogg,Q,correct,1919,121,stemC,5,13,familiar,absent
p84,19.56,1,f,4.47,V4_staAndo,2,V4_stemComp,15,03P_stem.ogg,Q,correct,260,122,stemC,5,14,new,absent
p84,19.56,0,f,4.47,V4_staAndo,2,V4_stemComp,16,11S_stem.ogg,Q,incorrect,1204,122,stemC,5,15,familiar,present
p84,19.56,1,f,4.47,V4_staAndo,2,V4_stemComp,17,31P_stem.ogg,Q,correct,1112,123,stemC,5,16,new,absent
p85,21.84,0,m,5.15,V1_puoAndo,2,V1_stemComp,2,25S_stem.ogg,P,incorrect,11157,109,stemC,5,1,familiar,absent
p85,21.84,0,m,5.15,V1_puoAndo,2,V1_stemComp,3,22P_stem.ogg,Q,incorrect,2654,109,stemC,5,2,new,present
p85,21.84,1,m,5.15,V1_puoAndo,2,V1_stemComp,4,26P_stem.ogg,P,correct,3491,110,stemC,5,3,new,present
p85,21.84,1,m,5.15,V1_puoAndo,2,V1_stemComp,5,28S_stem.ogg,Q,correct,3880,111,stemC,5,4,new,absent
p85,21.84,0,m,5.15,V1_puoAndo,2,V1_stemComp,6,08P_stem.ogg,Q,incorrect,2053,111,stemC,5,5,new,present
p85,21.84,1,m,5.15,V1_puoAndo,2,V1_stemComp,7,11P_stem.ogg,P,correct,2608,112,stemC,5,6,familiar,present
p85,21.84,1,m,5.15,V1_puoAndo,2,V1_stemComp,8,06S_stem.ogg,Q,correct,1976,113,stemC,5,7,new,absent
p85,21.84,0,m,5.15,V1_puoAndo,2,V1_stemComp,9,03S_stem.ogg,P,incorrect,2182,113,stemC,5,8,new,absent
p85,21.84,0,m,5.15,V1_puoAndo,2,V1_stemComp,10,04P_stem.ogg,Q,incorrect,1709,113,stemC,5,9,familiar,present
p85,21.84,1,m,5.15,V1_puoAndo,2,V1_stemComp,11,07P_stem.ogg,P,correct,1920,114,stemC,5,10,familiar,present
p85,21.84,1,m,5.15,V1_puoAndo,2,V1_stemComp,12,02S_stem.ogg,Q,correct,2317,115,stemC,5,11,familiar,absent
p85,21.84,0,m,5.15,V1_puoAndo,2,V1_stemComp,13,17S_stem.ogg,P,incorrect,2356,115,stemC,5,12,new,absent
p85,21.84,0,m,5.15,V1_puoAndo,2,V1_stemComp,14,31P_stem.ogg,Q,incorrect,2407,115,stemC,5,13,new,present
p85,21.84,0,m,5.15,V1_puoAndo,2,V1_stemComp,15,14S_stem.ogg,P,incorrect,1977,115,stemC,5,14,familiar,absent
p85,21.84,0,m,5.15,V1_puoAndo,2,V1_stemComp,16,01P_stem.ogg,Q,incorrect,1760,115,stemC,5,15,familiar,present
p85,21.84,1,m,5.15,V1_puoAndo,2,V1_stemComp,17,23S_stem.ogg,Q,correct,1710,116,stemC,5,16,familiar,absent
