anon_ID,exp_dur_minutes,Accuracy,Sex,age,Version,Task_Nr,Task_Name,trial_Nr,Item,Key_Press,Response,rt,stars_amount,Block_Type,Block_Nr,trial_Block,Familiarity,Target
p01, 22.72,,m,7.73,V2_puoAre,2,V2_stemComp,1,,NA,NA,0,152,stemC,5,0,NA,NA
p01, 22.72,0,m,7.73,V2_puoAre,2,V2_stemComp,2,22P_stem.ogg,Q,incorrect,7044,152,stemC,5,1,new,present
p01, 22.72,1,m,7.73,V2_puoAre,2,V2_stemComp,3,31S_stem.ogg,Q,correct,5546,153,stemC,5,2,new,absent
p01, 22.72,1,m,7.73,V2_puoAre,2,V2_stemComp,4,17P_stem.ogg,P,correct,3279,154,stemC,5,3,new,present
p01, 22.72,0,m,7.73,V2_puoAre,2,V2_stemComp,5,25S_stem.ogg,P,incorrect,4081,154,stemC,5,4,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,2,V2_stemComp,6,02S_stem.ogg,Q,correct,2563,155,stemC,5,5,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,2,V2_stemComp,7,11P_stem.ogg,P,correct,3613,156,stemC,5,6,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,2,V2_stemComp,8,03S_stem.ogg,Q,correct,3359,157,stemC,5,7,new,absent
p01, 22.72,1,m,7.73,V2_puoAre,2,V2_stemComp,9,01P_stem.ogg,P,correct,3903,158,stemC,5,8,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,2,V2_stemComp,10,26P_stem.ogg,P,correct,3546,159,stemC,5,9,new,present
p01, 22.72,0,m,7.73,V2_puoAre,2,V2_stemComp,11,28P_stem.ogg,Q,incorrect,3341,159,stemC,5,10,new,present
p01, 22.72,1,m,7.73,V2_puoAre,2,V2_stemComp,12,04S_stem.ogg,Q,correct,3101,160,stemC,5,11,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,2,V2_stemComp,13,07P_stem.ogg,P,correct,2998,161,stemC,5,12,familiar,present
p01, 22.72,0,m,7.73,V2_puoAre,2,V2_stemComp,14,23P_stem.ogg,Q,incorrect,5293,161,stemC,5,13,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,2,V2_stemComp,15,06S_stem.ogg,Q,correct,3820,162,stemC,5,14,new,absent
p01, 22.72,1,m,7.73,V2_puoAre,2,V2_stemComp,16,08S_stem.ogg,Q,correct,3660,163,stemC,5,15,new,absent
p01, 22.72,0,m,7.73,V2_puoAre,2,V2_stemComp,17,14S_stem.ogg,P,incorrect,3444,163,stemC,5,16,familiar,absent
p01, 22.72,,m,7.73,V2_puoAre,1,V2_onlineTask,1,,NA,NA,0,0,practice,0,0,NA,NA
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,2,25PA.ogg,P,correct,7854,1,practice,0,1,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,3,15PA.ogg,P,correct,5022,2,practice,0,2,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,4,29SG.ogg,Q,correct,3578,3,practice,0,3,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,5,10SG.ogg,Q,correct,8054,4,practice,0,4,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,6,20PA.ogg,P,correct,4196,5,practice,0,5,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,7,02SG.ogg,Q,correct,0,0,practice,0,6,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,8,25SG.ogg,Q,correct,5079,1,learning,1,1,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,9,32SG.ogg,Q,correct,5793,2,learning,1,2,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,10,09PA.ogg,P,correct,9847,3,learning,1,3,familiar,present
p01, 22.72,0,m,7.73,V2_puoAre,1,V2_onlineTask,11,24PA.ogg,Q,incorrect,2856,3,learning,1,4,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,12,18PA.ogg,P,correct,3308,4,learning,1,5,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,13,23SG.ogg,Q,correct,2957,5,learning,1,6,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,14,27SG.ogg,Q,correct,4546,6,learning,1,7,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,15,29PA.ogg,P,correct,2627,7,learning,1,8,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,16,12PA.ogg,P,correct,2950,8,learning,1,9,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,17,14SG.ogg,Q,correct,2234,9,learning,1,10,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,18,07PA.ogg,P,correct,2664,10,learning,1,11,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,19,05PA.ogg,P,correct,2108,11,learning,1,12,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,20,18SG.ogg,Q,correct,2949,12,learning,1,13,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,21,01PA.ogg,P,correct,2571,13,learning,1,14,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,22,10PA.ogg,P,correct,1827,14,learning,1,15,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,23,25PA.ogg,P,correct,1750,15,learning,1,16,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,24,20SG.ogg,Q,correct,2169,16,learning,1,17,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,25,14PA.ogg,P,correct,3274,17,learning,1,18,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,26,16PA.ogg,P,correct,1853,18,learning,1,19,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,27,29SG.ogg,Q,correct,2232,19,learning,1,20,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,28,19PA.ogg,P,correct,2311,20,learning,1,21,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,29,21PA.ogg,P,correct,2487,21,learning,1,22,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,30,13SG.ogg,Q,correct,3133,22,learning,1,23,familiar,absent
p01, 22.72,0,m,7.73,V2_puoAre,1,V2_onlineTask,31,24SG.ogg,P,incorrect,1,22,learning,1,24,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,32,13PA.ogg,P,correct,3049,23,learning,1,25,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,33,05SG.ogg,Q,correct,2064,24,learning,1,26,familiar,absent
p01, 22.72,0,m,7.73,V2_puoAre,1,V2_onlineTask,34,04SG.ogg,P,incorrect,2061,24,learning,1,27,familiar,absent
p01, 22.72,0,m,7.73,V2_puoAre,1,V2_onlineTask,35,02PA.ogg,Q,incorrect,1622,24,learning,1,28,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,36,15SG.ogg,Q,correct,3389,25,learning,1,29,familiar,absent
p01, 22.72,0,m,7.73,V2_puoAre,1,V2_onlineTask,37,30SG.ogg,P,incorrect,2564,25,learning,1,30,familiar,absent
p01, 22.72,0,m,7.73,V2_puoAre,1,V2_onlineTask,38,10SG.ogg,P,incorrect,2957,25,learning,1,31,familiar,absent
p01, 22.72,0,m,7.73,V2_puoAre,1,V2_onlineTask,39,27PA.ogg,Q,incorrect,2220,25,learning,1,32,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,40,23PA.ogg,P,correct,2161,26,learning,1,33,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,41,15PA.ogg,P,correct,2351,27,learning,1,34,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,42,07SG.ogg,Q,correct,2508,28,learning,1,35,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,43,04PA.ogg,P,correct,2175,29,learning,1,36,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,44,32PA.ogg,P,correct,2141,30,learning,1,37,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,45,11PA.ogg,P,correct,2434,31,learning,1,38,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,46,16SG.ogg,Q,correct,4272,32,learning,1,39,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,47,20PA.ogg,P,correct,2158,33,learning,1,40,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,48,09SG.ogg,Q,correct,2510,34,learning,1,41,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,49,21SG.ogg,Q,correct,2873,35,learning,1,42,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,50,02SG.ogg,Q,correct,3285,36,learning,1,43,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,51,12SG.ogg,Q,correct,2622,37,learning,1,44,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,52,30PA.ogg,P,correct,1859,38,learning,1,45,familiar,present
p01, 22.72,0,m,7.73,V2_puoAre,1,V2_onlineTask,53,11SG.ogg,P,incorrect,3733,38,learning,1,46,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,54,19SG.ogg,Q,correct,2517,39,learning,1,47,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,55,01SG.ogg,Q,correct,0,40,learning,1,48,familiar,absent
p01, 22.72,0,m,7.73,V2_puoAre,1,V2_onlineTask,56,15SG.ogg,P,incorrect,3,40,learning,2,1,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,57,23PA.ogg,P,correct,5710,41,learning,2,2,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,58,24PA.ogg,P,correct,2939,42,learning,2,3,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,59,14SG.ogg,Q,correct,2387,43,learning,2,4,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,60,32PA.ogg,P,correct,2092,44,learning,2,5,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,61,04PA.ogg,P,correct,3516,45,learning,2,6,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,62,15PA.ogg,P,correct,2932,46,learning,2,7,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,63,12PA.ogg,P,correct,3804,47,learning,2,8,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,64,27SG.ogg,Q,correct,2336,48,learning,2,9,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,65,32SG.ogg,Q,correct,3087,49,learning,2,10,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,66,25PA.ogg,P,correct,3344,50,learning,2,11,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,67,01PA.ogg,P,correct,2407,51,learning,2,12,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,68,13PA.ogg,P,correct,3853,52,learning,2,13,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,69,10SG.ogg,Q,correct,2000,53,learning,2,14,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,70,29PA.ogg,P,correct,3001,54,learning,2,15,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,71,09PA.ogg,P,correct,3469,55,learning,2,16,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,72,13SG.ogg,Q,correct,2354,56,learning,2,17,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,73,10PA.ogg,P,correct,1854,57,learning,2,18,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,74,14PA.ogg,P,correct,2203,58,learning,2,19,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,75,25SG.ogg,Q,correct,2361,59,learning,2,20,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,76,30PA.ogg,P,correct,2577,60,learning,2,21,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,77,02SG.ogg,Q,correct,2155,61,learning,2,22,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,78,21SG.ogg,Q,correct,2596,62,learning,2,23,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,79,30SG.ogg,Q,correct,0,63,learning,2,24,familiar,absent
p01, 22.72,0,m,7.73,V2_puoAre,1,V2_onlineTask,80,27PA.ogg,Q,incorrect,1,63,learning,2,25,familiar,present
p01, 22.72,0,m,7.73,V2_puoAre,1,V2_onlineTask,81,11PA.ogg,Q,incorrect,8239,63,learning,2,26,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,82,07SG.ogg,Q,correct,3412,64,learning,2,27,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,83,21PA.ogg,P,correct,4084,65,learning,2,28,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,84,01SG.ogg,Q,correct,12252,66,learning,2,29,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,85,20SG.ogg,Q,correct,3166,67,learning,2,30,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,86,09SG.ogg,Q,correct,3080,68,learning,2,31,familiar,absent
p01, 22.72,0,m,7.73,V2_puoAre,1,V2_onlineTask,87,29SG.ogg,P,incorrect,1974,68,learning,2,32,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,88,05PA.ogg,P,correct,2301,69,learning,2,33,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,89,18PA.ogg,P,correct,2718,70,learning,2,34,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,90,04SG.ogg,Q,correct,2142,71,learning,2,35,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,91,16PA.ogg,P,correct,2004,72,learning,2,36,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,92,07PA.ogg,P,correct,7256,73,learning,2,37,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,93,18SG.ogg,Q,correct,2577,74,learning,2,38,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,94,05SG.ogg,Q,correct,3274,75,learning,2,39,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,95,24SG.ogg,Q,correct,2284,76,learning,2,40,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,96,16SG.ogg,Q,correct,3275,77,learning,2,41,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,97,02PA.ogg,P,correct,2011,78,learning,2,42,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,98,11SG.ogg,Q,correct,2134,79,learning,2,43,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,99,19PA.ogg,P,correct,1746,80,learning,2,44,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,100,19SG.ogg,Q,correct,2334,81,learning,2,45,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,101,12SG.ogg,Q,correct,3157,82,learning,2,46,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,102,20PA.ogg,P,correct,4313,83,learning,2,47,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,103,23SG.ogg,Q,correct,1,84,learning,2,48,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,104,11PG.ogg,Q,correct,2741,85,disruption,3,1,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,105,02PG.ogg,Q,correct,4660,86,disruption,3,2,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,106,21PG.ogg,Q,correct,2830,87,disruption,3,3,familiar,absent
p01, 22.72,0,m,7.73,V2_puoAre,1,V2_onlineTask,107,32SA.ogg,Q,incorrect,2,87,disruption,3,4,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,108,23PG.ogg,Q,correct,4922,88,disruption,3,5,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,109,30SA.ogg,P,correct,4379,89,disruption,3,6,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,110,20SA.ogg,P,correct,2770,90,disruption,3,7,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,111,04PG.ogg,Q,correct,2662,91,disruption,3,8,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,112,25PG.ogg,Q,correct,4794,92,disruption,3,9,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,113,16SA.ogg,P,correct,1980,93,disruption,3,10,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,114,14PG.ogg,Q,correct,2978,94,disruption,3,11,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,115,18PG.ogg,Q,correct,2562,95,disruption,3,12,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,116,27SA.ogg,P,correct,3907,96,disruption,3,13,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,117,05SA.ogg,P,correct,2505,97,disruption,3,14,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,118,01PG.ogg,Q,correct,2263,98,disruption,3,15,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,119,13SA.ogg,P,correct,2617,99,disruption,3,16,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,120,29PG.ogg,Q,correct,3885,100,disruption,3,17,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,121,15SA.ogg,P,correct,5844,101,disruption,3,18,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,122,19PG.ogg,Q,correct,2575,102,disruption,3,19,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,123,10SA.ogg,P,correct,4864,103,disruption,3,20,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,124,12SA.ogg,P,correct,2569,104,disruption,3,21,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,125,07PG.ogg,Q,correct,3594,105,disruption,3,22,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,126,24SA.ogg,P,correct,2169,106,disruption,3,23,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,127,09SA.ogg,P,correct,1,107,disruption,3,24,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,128,01SG.ogg,Q,correct,2399,108,recovery,4,1,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,129,19PA.ogg,P,correct,2147,109,recovery,4,2,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,130,30SG.ogg,Q,correct,2003,110,recovery,4,3,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,131,09SG.ogg,Q,correct,1769,111,recovery,4,4,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,132,25PA.ogg,P,correct,2035,112,recovery,4,5,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,133,14PA.ogg,P,correct,2213,113,recovery,4,6,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,134,18SG.ogg,Q,correct,1823,114,recovery,4,7,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,135,27PA.ogg,P,correct,1761,115,recovery,4,8,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,136,21PA.ogg,P,correct,1973,116,recovery,4,9,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,137,24PA.ogg,P,correct,2070,117,recovery,4,10,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,138,19SG.ogg,Q,correct,4207,118,recovery,4,11,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,139,29SG.ogg,Q,correct,3102,119,recovery,4,12,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,140,04SG.ogg,Q,correct,4942,120,recovery,4,13,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,141,11PA.ogg,P,correct,5104,121,recovery,4,14,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,142,12SG.ogg,Q,correct,1993,122,recovery,4,15,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,143,32PA.ogg,P,correct,2916,123,recovery,4,16,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,144,16PA.ogg,P,correct,2676,124,recovery,4,17,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,145,23SG.ogg,Q,correct,3066,125,recovery,4,18,familiar,absent
p01, 22.72,0,m,7.73,V2_puoAre,1,V2_onlineTask,146,21SG.ogg,P,incorrect,1503,125,recovery,4,19,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,147,18PA.ogg,P,correct,2324,126,recovery,4,20,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,148,05SG.ogg,Q,correct,1742,127,recovery,4,21,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,149,27SG.ogg,Q,correct,2463,128,recovery,4,22,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,150,04PA.ogg,P,correct,1850,129,recovery,4,23,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,151,02SG.ogg,Q,correct,0,130,recovery,4,24,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,152,09PA.ogg,P,correct,2023,131,recovery,4,25,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,153,11SG.ogg,Q,correct,1790,132,recovery,4,26,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,154,05PA.ogg,P,correct,1505,133,recovery,4,27,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,155,30PA.ogg,P,correct,1578,134,recovery,4,28,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,156,29PA.ogg,P,correct,1759,135,recovery,4,29,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,157,10SG.ogg,Q,correct,1877,136,recovery,4,30,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,158,07PA.ogg,P,correct,2572,137,recovery,4,31,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,159,02PA.ogg,P,correct,9566,138,recovery,4,32,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,160,10PA.ogg,P,correct,1844,139,recovery,4,33,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,161,20SG.ogg,Q,correct,1756,140,recovery,4,34,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,162,23PA.ogg,P,correct,1738,141,recovery,4,35,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,163,12PA.ogg,P,correct,3613,142,recovery,4,36,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,164,25SG.ogg,Q,correct,1934,143,recovery,4,37,familiar,absent
p01, 22.72,0,m,7.73,V2_puoAre,1,V2_onlineTask,165,13PA.ogg,Q,incorrect,2,143,recovery,4,38,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,166,16SG.ogg,Q,correct,4181,144,recovery,4,39,familiar,absent
p01, 22.72,0,m,7.73,V2_puoAre,1,V2_onlineTask,167,24SG.ogg,P,incorrect,13731,144,recovery,4,40,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,168,15PA.ogg,P,correct,1619,145,recovery,4,41,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,169,32SG.ogg,Q,correct,1777,146,recovery,4,42,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,170,07SG.ogg,Q,correct,2946,147,recovery,4,43,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,171,13SG.ogg,Q,correct,2360,148,recovery,4,44,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,172,01PA.ogg,P,correct,2839,149,recovery,4,45,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,173,15SG.ogg,Q,correct,2067,150,recovery,4,46,familiar,absent
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,174,20PA.ogg,P,correct,6325,151,recovery,4,47,familiar,present
p01, 22.72,1,m,7.73,V2_puoAre,1,V2_onlineTask,175,14SG.ogg,Q,correct,6,152,recovery,4,48,familiar,absent
p02, 15.83,,f,6.31,V3_staAre,2,V3_stemComp,1,,NA,NA,0,107,stemC,5,0,NA,NA
p02, 15.83,1,f,6.31,V3_staAre,2,V3_stemComp,2,06P_stem.ogg,Q,correct,2048,108,stemC,5,1,new,absent
p02, 15.83,1,f,6.31,V3_staAre,2,V3_stemComp,3,03P_stem.ogg,Q,correct,1808,109,stemC,5,2,new,absent
p02, 15.83,0,f,6.31,V3_staAre,2,V3_stemComp,4,08S_stem.ogg,Q,incorrect,1829,109,stemC,5,3,new,present
p02, 15.83,1,f,6.31,V3_staAre,2,V3_stemComp,5,23S_stem.ogg,P,correct,881,110,stemC,5,4,familiar,present
p02, 15.83,0,f,6.31,V3_staAre,2,V3_stemComp,6,11S_stem.ogg,Q,incorrect,2672,110,stemC,5,5,familiar,present
p02, 15.83,1,f,6.31,V3_staAre,2,V3_stemComp,7,26S_stem.ogg,P,correct,2449,111,stemC,5,6,new,present
p02, 15.83,1,f,6.31,V3_staAre,2,V3_stemComp,8,01P_stem.ogg,Q,correct,1891,112,stemC,5,7,familiar,absent
