ID	Item	Time	Group	Block	TaskSwitch	RT
38	14	Baseline	No_Faking	Compatible	No	642
38	10	Baseline	No_Faking	Compatible	Yes	494
38	15	Baseline	No_Faking	Compatible	Yes	667
38	17	Baseline	No_Faking	Compatible	No	623
38	1	Baseline	No_Faking	Compatible	Yes	844
38	11	Baseline	No_Faking	Compatible	Yes	807
38	11	Baseline	No_Faking	Compatible	No	542
38	6	Baseline	No_Faking	Compatible	Yes	930
38	20	Baseline	No_Faking	Compatible	Yes	551
38	11	Baseline	No_Faking	Compatible	No	523
38	5	Baseline	No_Faking	Compatible	Yes	721
38	14	Baseline	No_Faking	Compatible	Yes	521
38	1	Baseline	No_Faking	Compatible	Yes	652
38	11	Baseline	No_Faking	Compatible	Yes	478
38	20	Baseline	No_Faking	Compatible	No	572
38	5	Baseline	No_Faking	Compatible	Yes	526
38	16	Baseline	No_Faking	Compatible	Yes	668
38	16	Baseline	No_Faking	Compatible	No	460
38	1	Baseline	No_Faking	Compatible	Yes	493
38	19	Baseline	No_Faking	Compatible	Yes	1115
38	19	Baseline	No_Faking	Compatible	No	497
38	12	Baseline	No_Faking	Compatible	No	584
38	18	Baseline	No_Faking	Compatible	No	731
38	18	Baseline	No_Faking	Compatible	No	454
38	9	Baseline	No_Faking	Compatible	Yes	501
38	15	Baseline	No_Faking	Compatible	Yes	870
38	2	Baseline	No_Faking	Compatible	Yes	562
38	2	Baseline	No_Faking	Compatible	No	451
38	4	Baseline	No_Faking	Compatible	No	616
38	4	Baseline	No_Faking	Compatible	No	485
38	17	Baseline	No_Faking	Compatible	Yes	762
38	17	Baseline	No_Faking	Compatible	No	473
38	13	Baseline	No_Faking	Compatible	No	628
38	13	Baseline	No_Faking	Compatible	No	449
38	7	Baseline	No_Faking	Compatible	Yes	671
38	14	Baseline	No_Faking	Compatible	Yes	783
38	8	Baseline	No_Faking	Compatible	Yes	620
38	8	Baseline	No_Faking	Compatible	No	447
38	9	Baseline	No_Faking	Compatible	No	621
38	3	Baseline	No_Faking	Compatible	No	932
38	3	Baseline	No_Faking	Compatible	No	475
38	10	Baseline	No_Faking	Compatible	No	662
38	10	Baseline	No_Faking	Compatible	No	470
38	12	Baseline	No_Faking	Compatible	Yes	606
38	6	Baseline	No_Faking	Compatible	Yes	754
38	15	Baseline	No_Faking	Compatible	Yes	689
38	7	Baseline	No_Faking	Compatible	Yes	577
38	15	Baseline	No_Faking	Incompatible	Yes	847
38	15	Baseline	No_Faking	Incompatible	No	453
38	5	Baseline	No_Faking	Incompatible	Yes	777
38	16	Baseline	No_Faking	Incompatible	Yes	653
38	4	Baseline	No_Faking	Incompatible	Yes	667
38	14	Baseline	No_Faking	Incompatible	Yes	1076
38	14	Baseline	No_Faking	Incompatible	No	525
38	18	Baseline	No_Faking	Incompatible	No	630
38	18	Baseline	No_Faking	Incompatible	No	486
38	4	Baseline	No_Faking	Incompatible	Yes	1295
38	13	Baseline	No_Faking	Incompatible	Yes	1156
38	6	Baseline	No_Faking	Incompatible	Yes	1355
38	7	Baseline	No_Faking	Incompatible	No	596
38	7	Baseline	No_Faking	Incompatible	No	438
38	12	Baseline	No_Faking	Incompatible	Yes	1036
38	19	Baseline	No_Faking	Incompatible	No	1000
38	17	Baseline	No_Faking	Incompatible	No	1038
38	3	Baseline	No_Faking	Incompatible	Yes	1150
38	3	Baseline	No_Faking	Incompatible	No	534
38	1	Baseline	No_Faking	Incompatible	No	804
38	1	Baseline	No_Faking	Incompatible	No	459
38	13	Baseline	No_Faking	Incompatible	Yes	1187
38	2	Baseline	No_Faking	Incompatible	Yes	725
38	2	Baseline	No_Faking	Incompatible	No	445
38	10	Baseline	No_Faking	Incompatible	No	780
38	11	Baseline	No_Faking	Incompatible	Yes	899
38	11	Baseline	No_Faking	Incompatible	No	416
38	9	Baseline	No_Faking	Incompatible	Yes	1080
38	8	Baseline	No_Faking	Incompatible	No	680
38	8	Baseline	No_Faking	Incompatible	No	435
38	20	Baseline	No_Faking	Incompatible	Yes	564
38	20	Baseline	No_Faking	Incompatible	No	417
38	6	Baseline	No_Faking	Incompatible	Yes	660
38	12	Baseline	No_Faking	Incompatible	Yes	925
38	5	Baseline	No_Faking	Incompatible	Yes	1017
38	10	Baseline	No_Faking	Incompatible	No	759
38	16	Baseline	No_Faking	Incompatible	Yes	930
38	9	Baseline	No_Faking	Incompatible	Yes	921
38	17	Baseline	No_Faking	Incompatible	Yes	1437
38	19	Baseline	No_Faking	Incompatible	No	935
38	9	Baseline	No_Faking	Incompatible	Yes	916
38	8	Baseline	No_Faking	Incompatible	No	698
38	8	Baseline	No_Faking	Incompatible	No	429
38	3	Baseline	No_Faking	Incompatible	No	795
38	20	Baseline	No_Faking	Incompatible	Yes	735
38	9	Baseline	No_Faking	Incompatible	Yes	712
38	15	Baseline	No_Faking	Incompatible	Yes	527
38	15	Baseline	No_Faking	Incompatible	No	928
38	7	Baseline	No_Faking	Incompatible	Yes	781
38	18	Baseline	No_Faking	Incompatible	Yes	686
38	18	Baseline	No_Faking	Incompatible	No	467
38	1	Baseline	No_Faking	Incompatible	Yes	693
38	1	Baseline	No_Faking	Incompatible	No	429
38	16	Baseline	No_Faking	Incompatible	Yes	902
38	16	Baseline	No_Faking	Incompatible	No	464
38	3	Baseline	No_Faking	Incompatible	Yes	944
38	17	Baseline	No_Faking	Incompatible	Yes	759
38	6	Baseline	No_Faking	Incompatible	Yes	889
38	19	Baseline	No_Faking	Incompatible	Yes	721
38	13	Baseline	No_Faking	Incompatible	No	643
38	5	Baseline	No_Faking	Incompatible	Yes	766
38	19	Baseline	No_Faking	Incompatible	Yes	835
38	11	Baseline	No_Faking	Incompatible	No	715
38	11	Baseline	No_Faking	Incompatible	No	453
38	14	Baseline	No_Faking	Incompatible	No	690
38	14	Baseline	No_Faking	Incompatible	No	445
38	4	Baseline	No_Faking	Incompatible	Yes	686
38	4	Baseline	No_Faking	Incompatible	No	421
38	2	Baseline	No_Faking	Incompatible	No	639
38	2	Baseline	No_Faking	Incompatible	No	449
38	6	Baseline	No_Faking	Incompatible	No	1144
38	17	Baseline	No_Faking	Incompatible	Yes	1284
38	5	Baseline	No_Faking	Incompatible	Yes	1106
38	12	Baseline	No_Faking	Incompatible	Yes	735
38	20	Baseline	No_Faking	Incompatible	No	783
38	12	Baseline	No_Faking	Incompatible	No	736
38	7	Baseline	No_Faking	Incompatible	Yes	871
38	13	Baseline	No_Faking	Incompatible	Yes	1410
38	10	Baseline	No_Faking	Incompatible	Yes	811
38	10	Baseline	No_Faking	Incompatible	No	474
38	18	Retest	No_Faking	Compatible	Yes	690
38	8	Retest	No_Faking	Compatible	Yes	497
38	16	Retest	No_Faking	Compatible	Yes	522
38	3	Retest	No_Faking	Compatible	Yes	498
38	17	Retest	No_Faking	Compatible	Yes	591
38	9	Retest	No_Faking	Compatible	Yes	673
38	15	Retest	No_Faking	Compatible	Yes	616
38	15	Retest	No_Faking	Compatible	No	446
38	19	Retest	No_Faking	Compatible	No	655
38	19	Retest	No_Faking	Compatible	No	480
38	2	Retest	No_Faking	Compatible	Yes	574
38	7	Retest	No_Faking	Compatible	No	599
38	7	Retest	No_Faking	Compatible	No	432
38	9	Retest	No_Faking	Compatible	No	577
38	11	Retest	No_Faking	Compatible	Yes	503
38	4	Retest	No_Faking	Compatible	Yes	898
38	4	Retest	No_Faking	Compatible	No	444
38	10	Retest	No_Faking	Compatible	No	578
38	6	Retest	No_Faking	Compatible	No	698
38	6	Retest	No_Faking	Compatible	No	444
38	14	Retest	No_Faking	Compatible	Yes	768
38	14	Retest	No_Faking	Compatible	No	527
38	2	Retest	No_Faking	Compatible	Yes	1050
38	20	Retest	No_Faking	Compatible	Yes	849
38	1	Retest	No_Faking	Compatible	Yes	662
38	1	Retest	No_Faking	Compatible	No	468
38	5	Retest	No_Faking	Compatible	No	642
38	5	Retest	No_Faking	Compatible	No	501
38	11	Retest	No_Faking	Compatible	Yes	594
38	3	Retest	No_Faking	Compatible	Yes	573
38	18	Retest	No_Faking	Compatible	Yes	474
38	8	Retest	No_Faking	Compatible	Yes	784
38	20	Retest	No_Faking	Compatible	Yes	870
38	10	Retest	No_Faking	Compatible	Yes	837
38	13	Retest	No_Faking	Compatible	Yes	599
38	13	Retest	No_Faking	Compatible	No	445
38	17	Retest	No_Faking	Compatible	No	667
38	12	Retest	No_Faking	Compatible	No	687
38	12	Retest	No_Faking	Compatible	No	423
38	16	Retest	No_Faking	Compatible	No	787
38	14	Retest	No_Faking	Compatible	Yes	925
38	17	Retest	No_Faking	Compatible	No	579
38	5	Retest	No_Faking	Compatible	Yes	642
38	17	Retest	No_Faking	Compatible	Yes	595
38	12	Retest	No_Faking	Compatible	No	625
38	1	Retest	No_Faking	Compatible	Yes	807
38	18	Retest	No_Faking	Compatible	Yes	551
38	10	Retest	No_Faking	Compatible	Yes	525
38	10	Retest	No_Faking	Compatible	No	461
38	3	Retest	No_Faking	Compatible	No	554
38	3	Retest	No_Faking	Compatible	No	467
38	14	Retest	No_Faking	Compatible	Yes	966
38	4	Retest	No_Faking	Compatible	Yes	647
38	4	Retest	No_Faking	Compatible	No	419
38	1	Retest	No_Faking	Compatible	No	493
38	11	Retest	No_Faking	Compatible	Yes	587
38	11	Retest	No_Faking	Compatible	No	432
38	6	Retest	No_Faking	Compatible	Yes	740
38	16	Retest	No_Faking	Compatible	Yes	517
38	7	Retest	No_Faking	Compatible	Yes	563
38	16	Retest	No_Faking	Compatible	Yes	527
38	9	Retest	No_Faking	Compatible	Yes	691
38	8	Retest	No_Faking	Compatible	No	563
38	8	Retest	No_Faking	Compatible	No	440
38	19	Retest	No_Faking	Compatible	Yes	598
38	19	Retest	No_Faking	Compatible	No	458
38	12	Retest	No_Faking	Compatible	No	541
38	6	Retest	No_Faking	Compatible	Yes	671
38	18	Retest	No_Faking	Compatible	Yes	633
38	20	Retest	No_Faking	Compatible	No	650
38	20	Retest	No_Faking	Compatible	No	474
38	9	Retest	No_Faking	Compatible	Yes	606
38	7	Retest	No_Faking	Compatible	No	597
38	5	Retest	No_Faking	Compatible	No	588
38	15	Retest	No_Faking	Compatible	Yes	735
38	15	Retest	No_Faking	Compatible	No	453
38	2	Retest	No_Faking	Compatible	Yes	596
38	2	Retest	No_Faking	Compatible	No	508
38	13	Retest	No_Faking	Compatible	Yes	655
38	13	Retest	No_Faking	Compatible	No	488
38	1	Retest	No_Faking	Incompatible	Yes	755
38	1	Retest	No_Faking	Incompatible	No	382
38	7	Retest	No_Faking	Incompatible	No	839
38	7	Retest	No_Faking	Incompatible	No	414
38	13	Retest	No_Faking	Incompatible	Yes	768
38	3	Retest	No_Faking	Incompatible	Yes	771
38	19	Retest	No_Faking	Incompatible	Yes	762
38	19	Retest	No_Faking	Incompatible	No	425
38	17	Retest	No_Faking	Incompatible	No	713
38	17	Retest	No_Faking	Incompatible	No	463
38	11	Retest	No_Faking	Incompatible	No	875
38	11	Retest	No_Faking	Incompatible	No	520
38	5	Retest	No_Faking	Incompatible	Yes	752
38	5	Retest	No_Faking	Incompatible	No	422
38	12	Retest	No_Faking	Incompatible	Yes	775
38	12	Retest	No_Faking	Incompatible	No	433
38	15	Retest	No_Faking	Incompatible	No	726
38	2	Retest	No_Faking	Incompatible	Yes	794
38	14	Retest	No_Faking	Incompatible	Yes	743
38	10	Retest	No_Faking	Incompatible	Yes	676
38	15	Retest	No_Faking	Incompatible	Yes	691
38	20	Retest	No_Faking	Incompatible	No	911
38	9	Retest	No_Faking	Incompatible	Yes	1108
38	9	Retest	No_Faking	Incompatible	No	552
38	18	Retest	No_Faking	Incompatible	Yes	1057
38	3	Retest	No_Faking	Incompatible	Yes	729
38	6	Retest	No_Faking	Incompatible	No	574
38	6	Retest	No_Faking	Incompatible	No	432
38	16	Retest	No_Faking	Incompatible	Yes	597
38	16	Retest	No_Faking	Incompatible	No	479
38	8	Retest	No_Faking	Incompatible	Yes	914
38	10	Retest	No_Faking	Incompatible	No	548
38	20	Retest	No_Faking	Incompatible	Yes	790
38	8	Retest	No_Faking	Incompatible	Yes	734
38	18	Retest	No_Faking	Incompatible	Yes	554
38	4	Retest	No_Faking	Incompatible	Yes	694
38	13	Retest	No_Faking	Incompatible	Yes	712
38	14	Retest	No_Faking	Incompatible	No	701
38	2	Retest	No_Faking	Incompatible	Yes	596
38	4	Retest	No_Faking	Incompatible	No	633
38	12	Retest	No_Faking	Incompatible	Yes	1115
38	12	Retest	No_Faking	Incompatible	No	448
38	8	Retest	No_Faking	Incompatible	Yes	636
38	9	Retest	No_Faking	Incompatible	No	485
38	15	Retest	No_Faking	Incompatible	Yes	574
38	1	Retest	No_Faking	Incompatible	Yes	656
38	3	Retest	No_Faking	Incompatible	No	659
38	3	Retest	No_Faking	Incompatible	No	434
38	16	Retest	No_Faking	Incompatible	Yes	499
38	16	Retest	No_Faking	Incompatible	No	384
38	19	Retest	No_Faking	Incompatible	No	589
38	5	Retest	No_Faking	Incompatible	Yes	874
38	17	Retest	No_Faking	Incompatible	Yes	683
38	17	Retest	No_Faking	Incompatible	No	421
38	4	Retest	No_Faking	Incompatible	Yes	784
38	4	Retest	No_Faking	Incompatible	No	462
38	18	Retest	No_Faking	Incompatible	Yes	913
38	8	Retest	No_Faking	Incompatible	Yes	1083
38	11	Retest	No_Faking	Incompatible	Yes	780
38	15	Retest	No_Faking	Incompatible	No	948
38	10	Retest	No_Faking	Incompatible	Yes	1680
38	6	Retest	No_Faking	Incompatible	No	878
38	6	Retest	No_Faking	Incompatible	No	412
38	1	Retest	No_Faking	Incompatible	No	643
38	5	Retest	No_Faking	Incompatible	No	483
38	19	Retest	No_Faking	Incompatible	Yes	894
38	10	Retest	No_Faking	Incompatible	Yes	824
38	13	Retest	No_Faking	Incompatible	Yes	700
38	13	Retest	No_Faking	Incompatible	No	481
38	9	Retest	No_Faking	Incompatible	Yes	837
38	11	Retest	No_Faking	Incompatible	Yes	777
38	7	Retest	No_Faking	Incompatible	Yes	588
38	7	Retest	No_Faking	Incompatible	No	423
38	20	Retest	No_Faking	Incompatible	Yes	648
38	18	Retest	No_Faking	Incompatible	No	607
38	2	Retest	No_Faking	Incompatible	Yes	484
38	2	Retest	No_Faking	Incompatible	No	399
38	20	Retest	No_Faking	Incompatible	Yes	632
38	14	Retest	No_Faking	Incompatible	No	642
38	14	Retest	No_Faking	Incompatible	No	414
43	16	Baseline	Faking	Compatible	Yes	790
43	16	Baseline	Faking	Compatible	No	813
43	4	Baseline	Faking	Compatible	Yes	783
43	4	Baseline	Faking	Compatible	No	442
43	2	Baseline	Faking	Compatible	No	516
43	2	Baseline	Faking	Compatible	No	548
43	9	Baseline	Faking	Compatible	No	885
43	11	Baseline	Faking	Compatible	Yes	664
43	19	Baseline	Faking	Compatible	No	826
43	1	Baseline	Faking	Compatible	Yes	602
43	11	Baseline	Faking	Compatible	Yes	466
43	12	Baseline	Faking	Compatible	No	720
43	6	Baseline	Faking	Compatible	Yes	500
43	19	Baseline	Faking	Compatible	Yes	560
43	7	Baseline	Faking	Compatible	Yes	697
43	3	Baseline	Faking	Compatible	No	679
43	3	Baseline	Faking	Compatible	No	426
43	12	Baseline	Faking	Compatible	Yes	539
43	20	Baseline	Faking	Compatible	No	578
43	18	Baseline	Faking	Compatible	No	535
43	18	Baseline	Faking	Compatible	No	496
43	10	Baseline	Faking	Compatible	Yes	575
43	10	Baseline	Faking	Compatible	No	578
43	8	Baseline	Faking	Compatible	No	611
43	13	Baseline	Faking	Compatible	Yes	691
43	7	Baseline	Faking	Compatible	Yes	684
43	1	Baseline	Faking	Compatible	No	712
43	13	Baseline	Faking	Compatible	Yes	723
43	6	Baseline	Faking	Compatible	Yes	518
43	17	Baseline	Faking	Compatible	Yes	571
43	17	Baseline	Faking	Compatible	No	427
43	5	Baseline	Faking	Compatible	Yes	809
43	5	Baseline	Faking	Compatible	No	474
43	15	Baseline	Faking	Compatible	Yes	639
43	15	Baseline	Faking	Compatible	No	448
43	9	Baseline	Faking	Compatible	Yes	724
43	14	Baseline	Faking	Compatible	Yes	538
43	14	Baseline	Faking	Compatible	No	462
43	8	Baseline	Faking	Compatible	Yes	883
43	20	Baseline	Faking	Compatible	Yes	625
43	17	Baseline	Faking	Compatible	Yes	630
43	19	Baseline	Faking	Compatible	No	502
43	9	Baseline	Faking	Compatible	Yes	462
43	8	Baseline	Faking	Compatible	No	523
43	20	Baseline	Faking	Compatible	Yes	458
43	6	Baseline	Faking	Compatible	Yes	461
43	15	Baseline	Faking	Compatible	Yes	622
43	15	Baseline	Faking	Compatible	No	401
43	5	Baseline	Faking	Compatible	Yes	459
43	17	Baseline	Faking	Compatible	Yes	772
43	2	Baseline	Faking	Compatible	Yes	585
43	2	Baseline	Faking	Compatible	No	402
43	10	Baseline	Faking	Compatible	No	555
43	12	Baseline	Faking	Compatible	Yes	574
43	12	Baseline	Faking	Compatible	No	565
43	13	Baseline	Faking	Compatible	No	555
43	13	Baseline	Faking	Compatible	No	380
43	9	Baseline	Faking	Compatible	Yes	736
43	18	Baseline	Faking	Compatible	Yes	325
43	5	Baseline	Faking	Compatible	Yes	754
43	7	Baseline	Faking	Compatible	No	604
43	7	Baseline	Faking	Compatible	No	620
43	14	Baseline	Faking	Compatible	Yes	830
43	14	Baseline	Faking	Compatible	No	503
43	16	Baseline	Faking	Compatible	No	715
43	16	Baseline	Faking	Compatible	No	461
43	18	Baseline	Faking	Compatible	No	577
43	4	Baseline	Faking	Compatible	Yes	601
43	4	Baseline	Faking	Compatible	No	648
43	20	Baseline	Faking	Compatible	Yes	557
43	10	Baseline	Faking	Compatible	Yes	570
43	11	Baseline	Faking	Compatible	Yes	791
43	3	Baseline	Faking	Compatible	Yes	1031
43	3	Baseline	Faking	Compatible	No	417
43	1	Baseline	Faking	Compatible	No	564
43	1	Baseline	Faking	Compatible	No	439
43	19	Baseline	Faking	Compatible	Yes	1131
43	8	Baseline	Faking	Compatible	Yes	1728
43	6	Baseline	Faking	Compatible	No	584
43	11	Baseline	Faking	Compatible	Yes	553
43	8	Baseline	Faking	Incompatible	Yes	933
43	8	Baseline	Faking	Incompatible	No	477
43	7	Baseline	Faking	Incompatible	No	994
43	7	Baseline	Faking	Incompatible	No	412
43	6	Baseline	Faking	Incompatible	No	833
43	13	Baseline	Faking	Incompatible	Yes	676
43	5	Baseline	Faking	Incompatible	Yes	1023
43	16	Baseline	Faking	Incompatible	Yes	1473
43	16	Baseline	Faking	Incompatible	No	551
43	2	Baseline	Faking	Incompatible	Yes	1025
43	15	Baseline	Faking	Incompatible	Yes	2464
43	14	Baseline	Faking	Incompatible	No	3559
43	1	Baseline	Faking	Incompatible	Yes	1196
43	13	Baseline	Faking	Incompatible	Yes	1449
43	3	Baseline	Faking	Incompatible	Yes	1030
43	3	Baseline	Faking	Incompatible	No	854
43	19	Baseline	Faking	Incompatible	Yes	1370
43	18	Baseline	Faking	Incompatible	No	714
43	18	Baseline	Faking	Incompatible	No	550
43	9	Baseline	Faking	Incompatible	Yes	979
43	14	Baseline	Faking	Incompatible	Yes	803
43	11	Baseline	Faking	Incompatible	No	581
43	11	Baseline	Faking	Incompatible	No	452
43	17	Baseline	Faking	Incompatible	No	890
43	5	Baseline	Faking	Incompatible	Yes	744
43	4	Baseline	Faking	Incompatible	No	582
43	4	Baseline	Faking	Incompatible	No	399
43	15	Baseline	Faking	Incompatible	Yes	1079
43	19	Baseline	Faking	Incompatible	No	1282
43	2	Baseline	Faking	Incompatible	Yes	708
43	9	Baseline	Faking	Incompatible	No	965
43	17	Baseline	Faking	Incompatible	Yes	878
43	1	Baseline	Faking	Incompatible	Yes	1256
43	20	Baseline	Faking	Incompatible	Yes	787
43	20	Baseline	Faking	Incompatible	No	4353
43	10	Baseline	Faking	Incompatible	Yes	1353
43	10	Baseline	Faking	Incompatible	No	408
43	12	Baseline	Faking	Incompatible	Yes	1245
43	12	Baseline	Faking	Incompatible	No	461
43	6	Baseline	Faking	Incompatible	Yes	829
43	2	Baseline	Faking	Incompatible	Yes	742
43	2	Baseline	Faking	Incompatible	No	549
43	10	Baseline	Faking	Incompatible	No	851
43	18	Baseline	Faking	Incompatible	Yes	932
43	14	Baseline	Faking	Incompatible	No	1186
43	14	Baseline	Faking	Incompatible	No	498
43	13	Baseline	Faking	Incompatible	No	657
43	16	Baseline	Faking	Incompatible	No	888
43	16	Baseline	Faking	Incompatible	No	571
43	4	Baseline	Faking	Incompatible	Yes	654
43	17	Baseline	Faking	Incompatible	Yes	944
43	9	Baseline	Faking	Incompatible	Yes	903
43	20	Baseline	Faking	Incompatible	Yes	867
43	20	Baseline	Faking	Incompatible	No	507
43	11	Baseline	Faking	Incompatible	No	760
43	10	Baseline	Faking	Incompatible	Yes	744
43	18	Baseline	Faking	Incompatible	Yes	873
43	1	Baseline	Faking	Incompatible	Yes	1067
43	1	Baseline	Faking	Incompatible	No	452
43	8	Baseline	Faking	Incompatible	No	1151
43	17	Baseline	Faking	Incompatible	Yes	1087
43	7	Baseline	Faking	Incompatible	Yes	826
43	12	Baseline	Faking	Incompatible	Yes	826
43	12	Baseline	Faking	Incompatible	No	533
43	19	Baseline	Faking	Incompatible	No	863
43	19	Baseline	Faking	Incompatible	No	585
43	7	Baseline	Faking	Incompatible	Yes	774
43	15	Baseline	Faking	Incompatible	Yes	1205
43	5	Baseline	Faking	Incompatible	Yes	682
43	5	Baseline	Faking	Incompatible	No	485
43	15	Baseline	Faking	Incompatible	Yes	771
43	3	Baseline	Faking	Incompatible	Yes	1005
43	3	Baseline	Faking	Incompatible	No	573
43	13	Baseline	Faking	Incompatible	Yes	2215
43	8	Baseline	Faking	Incompatible	Yes	1205
43	11	Baseline	Faking	Incompatible	Yes	1956
43	9	Baseline	Faking	Incompatible	Yes	1144
43	6	Baseline	Faking	Incompatible	No	718
43	6	Baseline	Faking	Incompatible	No	622
43	4	Baseline	Faking	Incompatible	No	864
43	13	Retest	Faking	Compatible	Yes	1996
43	1	Retest	Faking	Compatible	Yes	832
43	2	Retest	Faking	Compatible	No	928
43	20	Retest	Faking	Compatible	Yes	1603
43	20	Retest	Faking	Compatible	No	607
43	10	Retest	Faking	Compatible	Yes	970
43	10	Retest	Faking	Compatible	No	570
43	18	Retest	Faking	Compatible	Yes	1156
43	18	Retest	Faking	Compatible	No	900
43	3	Retest	Faking	Compatible	Yes	1354
43	3	Retest	Faking	Compatible	No	532
43	13	Retest	Faking	Compatible	Yes	1330
43	2	Retest	Faking	Compatible	Yes	771
43	5	Retest	Faking	Compatible	No	1378
43	11	Retest	Faking	Compatible	Yes	634
43	8	Retest	Faking	Compatible	Yes	1772
43	8	Retest	Faking	Compatible	No	693
43	7	Retest	Faking	Compatible	No	835
43	15	Retest	Faking	Compatible	Yes	1251
43	9	Retest	Faking	Compatible	Yes	1418
43	16	Retest	Faking	Compatible	Yes	1601
43	4	Retest	Faking	Compatible	Yes	874
43	4	Retest	Faking	Compatible	No	969
43	14	Retest	Faking	Compatible	Yes	1100
43	14	Retest	Faking	Compatible	No	1258
43	6	Retest	Faking	Compatible	Yes	842
43	6	Retest	Faking	Compatible	No	882
43	19	Retest	Faking	Compatible	Yes	1556
43	5	Retest	Faking	Compatible	Yes	1208
43	7	Retest	Faking	Compatible	No	1314
43	17	Retest	Faking	Compatible	Yes	862
43	17	Retest	Faking	Compatible	No	1165
43	11	Retest	Faking	Compatible	No	541
43	1	Retest	Faking	Compatible	Yes	1028
43	9	Retest	Faking	Compatible	No	2427
43	15	Retest	Faking	Compatible	Yes	1613
43	16	Retest	Faking	Compatible	No	1198
43	12	Retest	Faking	Compatible	No	1051
43	12	Retest	Faking	Compatible	No	578
43	19	Retest	Faking	Compatible	No	1276
43	10	Retest	Faking	Compatible	Yes	962
43	13	Retest	Faking	Compatible	Yes	1890
43	13	Retest	Faking	Compatible	No	1477
43	2	Retest	Faking	Compatible	Yes	993
43	4	Retest	Faking	Compatible	No	1105
43	12	Retest	Faking	Compatible	Yes	1350
43	6	Retest	Faking	Compatible	Yes	1133
43	6	Retest	Faking	Compatible	No	649
43	3	Retest	Faking	Compatible	No	1172
43	3	Retest	Faking	Compatible	No	441
43	1	Retest	Faking	Compatible	No	660
43	15	Retest	Faking	Compatible	Yes	1446
43	15	Retest	Faking	Compatible	No	1140
43	11	Retest	Faking	Compatible	No	1593
43	5	Retest	Faking	Compatible	Yes	859
43	5	Retest	Faking	Compatible	No	856
43	9	Retest	Faking	Compatible	No	1280
43	9	Retest	Faking	Compatible	No	711
43	17	Retest	Faking	Compatible	Yes	3275
43	19	Retest	Faking	Compatible	No	1235
43	19	Retest	Faking	Compatible	No	1446
43	11	Retest	Faking	Compatible	No	998
43	7	Retest	Faking	Compatible	Yes	843
43	20	Retest	Faking	Compatible	Yes	667
43	20	Retest	Faking	Compatible	No	706
43	16	Retest	Faking	Compatible	No	1813
43	4	Retest	Faking	Compatible	Yes	813
43	17	Retest	Faking	Compatible	Yes	1413
43	7	Retest	Faking	Compatible	Yes	2154
43	16	Retest	Faking	Compatible	Yes	1658
43	2	Retest	Faking	Compatible	Yes	726
43	18	Retest	Faking	Compatible	Yes	1154
43	10	Retest	Faking	Compatible	Yes	1441
43	18	Retest	Faking	Compatible	Yes	836
43	14	Retest	Faking	Compatible	No	1001
43	14	Retest	Faking	Compatible	No	455
43	1	Retest	Faking	Compatible	Yes	626
43	12	Retest	Faking	Compatible	Yes	1051
43	8	Retest	Faking	Compatible	Yes	1042
43	8	Retest	Faking	Compatible	No	519
43	7	Retest	Faking	Incompatible	Yes	669
43	17	Retest	Faking	Incompatible	Yes	1170
43	17	Retest	Faking	Incompatible	No	551
43	5	Retest	Faking	Incompatible	Yes	733
43	5	Retest	Faking	Incompatible	No	716
43	14	Retest	Faking	Incompatible	Yes	1088
43	14	Retest	Faking	Incompatible	No	439
43	18	Retest	Faking	Incompatible	No	818
43	4	Retest	Faking	Incompatible	Yes	697
43	9	Retest	Faking	Incompatible	No	1089
43	9	Retest	Faking	Incompatible	No	493
43	6	Retest	Faking	Incompatible	No	673
43	6	Retest	Faking	Incompatible	No	459
43	1	Retest	Faking	Incompatible	No	838
43	19	Retest	Faking	Incompatible	Yes	1033
43	19	Retest	Faking	Incompatible	No	453
43	2	Retest	Faking	Incompatible	Yes	1087
43	15	Retest	Faking	Incompatible	Yes	811
43	16	Retest	Faking	Incompatible	No	693
43	11	Retest	Faking	Incompatible	No	661
43	1	Retest	Faking	Incompatible	Yes	1400
43	12	Retest	Faking	Incompatible	Yes	846
43	7	Retest	Faking	Incompatible	Yes	736
43	11	Retest	Faking	Incompatible	Yes	928
43	3	Retest	Faking	Incompatible	Yes	801
43	3	Retest	Faking	Incompatible	No	530
43	2	Retest	Faking	Incompatible	No	639
43	13	Retest	Faking	Incompatible	Yes	733
43	13	Retest	Faking	Incompatible	No	557
43	8	Retest	Faking	Incompatible	Yes	2544
43	8	Retest	Faking	Incompatible	No	685
43	15	Retest	Faking	Incompatible	Yes	985
43	12	Retest	Faking	Incompatible	No	573
43	16	Retest	Faking	Incompatible	No	690
43	4	Retest	Faking	Incompatible	Yes	629
43	20	Retest	Faking	Incompatible	Yes	723
43	20	Retest	Faking	Incompatible	No	584
43	10	Retest	Faking	Incompatible	Yes	739
43	18	Retest	Faking	Incompatible	Yes	912
43	10	Retest	Faking	Incompatible	Yes	595
43	18	Retest	Faking	Incompatible	Yes	703
43	8	Retest	Faking	Incompatible	Yes	1224
43	11	Retest	Faking	Incompatible	Yes	739
43	11	Retest	Faking	Incompatible	No	399
43	15	Retest	Faking	Incompatible	No	624
43	19	Retest	Faking	Incompatible	No	605
43	19	Retest	Faking	Incompatible	No	577
43	5	Retest	Faking	Incompatible	Yes	1561
43	5	Retest	Faking	Incompatible	No	436
